symbol	ID4.CTRL.T24.A_0700761761	ID4.CTRL.T24.B_0700761771	ID4.CTRL.T24.C_0700761781	ID5.LPS.T24.A_0700761791	ID5.LPS.T24.B_0700761801	ID5.LPS.T24.C_0700761811	ID6.ConA.T24.A_0700761821	ID6.ConA.T24.B_0700761831	ID6.ConA.T24.C_0700761841	ID7.MX1.T24.A_0700761851	ID7.MX1.T24.B_0700761861	ID7.MX1.T24.C_0700761871	ID9.MX3.T24.A_0700761911	ID9.MX3.T24.B_0700761921	ID9.MX3.T24.C_0700761931	ID11.MX5.T24.A_0700761971	ID11.MX5.T24.B_0700761981	ID11.MX5.T24.C_0700761991
MEF2A	8.76818432477693	8.35755200461808	8.58871463558226	8.15987133677839	8.32192809488736	7.7279204545632	7.99435343685886	8.04984854945056	8.08746284125034	8.68999797141945	8.59991284218713	8.29920801838728	8.88874324889826	8.61838550225861	8.51963625284321	8.30833903013941	8.41362792902417	8.4594316186373
MEF2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEF2C	7.8008998999203	7.68650052718322	7.876516946565	7.97154355395077	7.98868468677217	7.70043971814109	6.70043971814109	6.91886323727459	6.7279204545632	7.40087943628218	7.4262647547021	7.18982455888002	7.91288933622996	7.96000193206808	7.98868468677217	7.49185309632967	7.467605550083	7.63662462054365
MEF2D	7.44294349584873	7.31288295528436	7.4757334309664	7.876516946565	7.76818432477693	8	7.11894107272351	7.05528243550119	7.33091687811462	7.4178525148859	7.4093909361377	7.3037807481771	7.59245703726808	7.38370429247405	7.3037807481771	7.52356195605701	7.31288295528436	7.19967234483636
MEFV	3.58496250072116	3.8073549220576	3.32192809488736	4.08746284125034	3.4594316186373	3.4594316186373	2.8073549220576	3.58496250072116	3.70043971814109	3	1.58496250072116	0	2.58496250072116	3.58496250072116	2	3.32192809488736	1.58496250072116	2.58496250072116
MEG3	2	1	3.16992500144231	1.58496250072116	1.58496250072116	0	1	1	0	1	0	1	2	2	2	0	2.32192809488736	2.58496250072116
MEG8	2.8073549220576	3.16992500144231	2	2.32192809488736	2.32192809488736	1	2	2	0	2.58496250072116	3	3.4594316186373	3.16992500144231	3.58496250072116	2.58496250072116	0	2	1
MEGF10	0	0	0	1.58496250072116	1	0	0	0	1	0	0	0	0	0	0	0	0	0
MEGF11	1.58496250072116	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
MEGF6	1	0	3.16992500144231	2.32192809488736	2.32192809488736	2.8073549220576	0	0	0	3.16992500144231	2.32192809488736	3.16992500144231	3	2.8073549220576	2.58496250072116	3.58496250072116	2.58496250072116	2.58496250072116
MEGF8	3.32192809488736	3.16992500144231	2.58496250072116	3.8073549220576	3.16992500144231	4.58496250072116	3.8073549220576	3.32192809488736	3.4594316186373	3.8073549220576	3.4594316186373	4.58496250072116	3.16992500144231	3.32192809488736	4.24792751344359	3.70043971814109	3.4594316186373	3.90689059560852
MEGF9	7.88874324889826	7.8008998999203	8.02236781302845	8	8.04439411935845	7.90086680798075	5.6724253419715	5.88264304936184	5.64385618977472	7.12928301694497	7.52356195605701	7.16992500144231	7.72109918870718	7.65105169117893	7.66533591718518	7.23840473932508	7.27612440527424	7.3037807481771
MEI1	6.3037807481771	6.62935662007961	6.62935662007961	7.39231742277876	7.3037807481771	7.29462074889163	7.15987133677839	7.16992500144231	7.10852445677817	6.5077946401987	6.8703647195834	7.03342300153745	6.76818432477693	6.37503943134692	6.6724253419715	6.71424551766612	6.75488750216347	6.94251450533924
MEIG1	1.58496250072116	0	0	0	1.58496250072116	1.58496250072116	2	1	2	0	0	1.58496250072116	0	1	0	1	1.58496250072116	1
MEIS1	2	0	1	0	0	2	0	0	0	0	1	1	0	1	1	1.58496250072116	2	0
MEIS2	1.58496250072116	2.8073549220576	0	1	1	1	2	2	2	0	1.58496250072116	1.58496250072116	3.16992500144231	1	3	0	2.32192809488736	1
MEIS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEIS3P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MELK	1	0	0	2.8073549220576	2.32192809488736	2.32192809488736	5.70043971814109	5.78135971352466	6.02236781302845	1	1.58496250072116	0	1	1	2	1	0	2
MEMO1	4.75488750216347	4.39231742277876	4.75488750216347	4.95419631038687	4.64385618977472	4.85798099512757	4.70043971814109	4.70043971814109	4.64385618977472	4.58496250072116	4.95419631038687	5	4.85798099512757	4.32192809488736	5.24792751344359	4.70043971814109	4.70043971814109	5.16992500144231
MEN1	6.14974711950468	6.4594316186373	6.68650052718322	6.44294349584873	6.53915881110803	6.61470984411521	6.94251450533924	7.03342300153745	6.62935662007961	6.10852445677817	6.6724253419715	6.4757334309664	6.8073549220576	6.33985000288462	6.53915881110803	6.68650052718322	6.49185309632967	6.37503943134692
MEOX1	2.58496250072116	2	2	0	1	0	0	0	0	0	0	1	1	0	0	2	2.8073549220576	1
MEOX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEP1A	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	1	0	0
MEP1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEPCE	6.64385618977472	6.76818432477693	6.52356195605701	6.52356195605701	6.6724253419715	7.04439411935845	7	6.4757334309664	6.62935662007961	6.5077946401987	6.4757334309664	6.55458885167764	6.56985560833095	6.83289001416474	6.70043971814109	6.64385618977472	6.64385618977472	6.4757334309664
MEPE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MERTK	3	3.32192809488736	3.4594316186373	6.4594316186373	6.14974711950468	5.78135971352466	3.16992500144231	3.32192809488736	3.32192809488736	1	0	1.58496250072116	1.58496250072116	0	3	1.58496250072116	1	1
MESP1	0	1	0	0	1.58496250072116	0	2	2.58496250072116	2.32192809488736	0	0	0	0	1	0	1	0	0
MESP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEST	0	1	0	1.58496250072116	1	1	2.8073549220576	3	2.58496250072116	0	2	2.32192809488736	1.58496250072116	1	1.58496250072116	1.58496250072116	1.58496250072116	2.32192809488736
MET	1.58496250072116	2.58496250072116	1.58496250072116	8.11374216604919	8.11374216604919	8.08214904135387	5.64385618977472	5.85798099512757	5.88264304936184	2.32192809488736	2.58496250072116	4	3.16992500144231	3.16992500144231	2	4.16992500144231	2.8073549220576	3
METAP1	8.14465824283188	8.43462822763673	8.39231742277876	8.07146236255662	8.20945336562895	8.01122725542325	8.66888498426625	8.6582114827518	8.55842071326866	8.13442632022093	8.4178525148859	8.36194377373524	8.25738784269265	8.16490692667569	8.43462822763673	8.2667865406949	8.29920801838728	8.20945336562895
METAP1D	0	1.58496250072116	0	2.8073549220576	1	2.32192809488736	2	3.32192809488736	3.32192809488736	3	2	2	1.58496250072116	1.58496250072116	1	2.58496250072116	1.58496250072116	2.32192809488736
METAP2	9.31288295528435	9.3264294871223	9.42206476617281	9.33315535031062	9.35535109642481	9.25502856981873	10.5176693881338	10.3140167039014	10.3531468254981	9.27146302790437	9.49385544924082	9.57931593758001	9.4655664048094	9.49185309632967	9.45327063401062	9.5018371849023	9.45121111183233	9.40726776424473
METRN	1.58496250072116	1	2.8073549220576	2.32192809488736	2.58496250072116	2	2.8073549220576	3.4594316186373	3.4594316186373	1	1	3	2.58496250072116	0	1	1.58496250072116	1	2
METRNL	7.07681559705083	6.83289001416474	7.07681559705083	7.91288933622996	8.14465824283188	7.96000193206808	7.36632221424582	7.66533591718518	7.38370429247405	6.93073733756289	7.4262647547021	7.48381577726426	6.7279204545632	6.7279204545632	6.64385618977472	7.10852445677817	6.88264304936184	6.8073549220576
METTL1	2.8073549220576	4	4	2.58496250072116	3.58496250072116	3.16992500144231	6.10852445677817	5.75488750216347	6.02236781302845	4.52356195605701	5.04439411935845	4.75488750216347	4.8073549220576	4.52356195605701	4.58496250072116	4.4594316186373	4.58496250072116	4.75488750216347
METTL11B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL13	5.70043971814109	6.04439411935845	5.24792751344359	5.88264304936184	5.95419631038687	5.58496250072116	6.53915881110803	6.52356195605701	6.64385618977472	5.28540221886225	5.8073549220576	6.08746284125034	5.49185309632967	6.02236781302845	5.83289001416474	5.24792751344359	5.6724253419715	5.49185309632967
METTL14	7.70735913208088	7.34872815423108	7.4262647547021	7.73470962022584	7.62935662007961	7.51569983828404	7.02236781302845	7.21916852046216	7.10852445677817	7.20945336562895	7.52356195605701	7.45121111183233	7.51569983828404	7.49185309632967	7.4594316186373	7.53138146051631	7.29462074889163	7.467605550083
METTL15	5.61470984411521	5.52356195605701	5.61470984411521	5.83289001416474	5.4594316186373	5.97727992349992	6.12928301694497	6.12928301694497	6.04439411935845	4.95419631038687	5.32192809488736	5.7279204545632	5.75488750216347	5.6724253419715	5.97727992349992	5.78135971352466	5.78135971352466	5.49185309632967
METTL16	6.2667865406949	6.22881869049588	6.32192809488736	6.39231742277876	5.95419631038687	5.95419631038687	6.71424551766612	6.52356195605701	6.76818432477693	6.04439411935845	5.83289001416474	5.83289001416474	6.18982455888002	5.93073733756289	6.20945336562895	6.02236781302845	6.3037807481771	5.93073733756289
METTL17	7.54689445988764	7.82017896241519	7.95419631038687	7.76818432477693	7.70043971814109	7.94251450533924	7.92481250360578	7.98299357469431	7.70043971814109	7.58496250072116	7.86418614465428	7.82017896241519	7.88264304936184	7.86418614465428	7.78135971352466	7.65821148275179	7.77478705960117	7.74819284958946
METTL18	4.75488750216347	5.04439411935845	4.4594316186373	5.52356195605701	5.32192809488736	5.4262647547021	5.04439411935845	4.70043971814109	5.04439411935845	4.95419631038687	5.4594316186373	5.35755200461808	5.20945336562895	5.4262647547021	5	5.12928301694497	5.20945336562895	5.24792751344359
METTL21A	6.59991284218713	6.4757334309664	5.88264304936184	5.61470984411521	5.4594316186373	5.39231742277876	6.3037807481771	6.64385618977472	6.74146698640115	6.08746284125034	6.06608919045777	6.59991284218713	6.04439411935845	6.12928301694497	6.4757334309664	6.33985000288462	6.44294349584873	6.32192809488736
METTL21C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
METTL22	4.16992500144231	3.58496250072116	4.16992500144231	3.70043971814109	3.16992500144231	3	3.8073549220576	3.32192809488736	3.4594316186373	3.32192809488736	3.90689059560852	3.32192809488736	3.90689059560852	2	2.58496250072116	4	3.8073549220576	4.16992500144231
METTL23	6.64385618977472	6.75488750216347	6.4262647547021	6.55458885167764	6.61470984411521	6.55458885167764	6.28540221886225	6.12928301694497	6.32192809488736	6.4093909361377	6.78135971352466	6.62935662007961	6.06608919045777	6.76818432477693	6.6724253419715	6.83289001416474	6.3037807481771	6.24792751344359
METTL24	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
METTL2A	4.32192809488736	4.4594316186373	3.58496250072116	3.16992500144231	3	4.24792751344359	5.52356195605701	5.35755200461808	5.32192809488736	4.4594316186373	4.52356195605701	4.70043971814109	3.70043971814109	3.8073549220576	4.64385618977472	4.39231742277876	4.16992500144231	4.32192809488736
METTL2B	5.39231742277876	5.32192809488736	5.24792751344359	5.04439411935845	4.90689059560852	5.24792751344359	6.62935662007961	6.3037807481771	6.58496250072116	5.64385618977472	5.70043971814109	5.49185309632967	5.52356195605701	5.58496250072116	5.24792751344359	5.4262647547021	5.93073733756289	5.6724253419715
METTL3	6.35755200461808	6	6	6.39231742277876	6.35755200461808	6.28540221886225	5.85798099512757	6.22881869049588	5.78135971352466	5.97727992349992	6	6.12928301694497	5.6724253419715	6.12928301694497	6.12928301694497	6.08746284125034	6.10852445677817	6.10852445677817
METTL4	5.70043971814109	5.8073549220576	6.18982455888002	5.95419631038687	6.14974711950468	6.10852445677817	5.61470984411521	5.85798099512757	5.7279204545632	6.35755200461808	5.8073549220576	6.3037807481771	6.02236781302845	5.49185309632967	5.8073549220576	5.55458885167764	6.14974711950468	6.32192809488736
METTL5	6.35755200461808	6.64385618977472	6.8073549220576	6.74146698640115	6.61470984411521	6.7279204545632	8.08214904135387	7.94251450533924	7.88264304936184	7.13955135239879	6.95419631038687	7.16992500144231	6.4262647547021	6.7279204545632	6.7279204545632	6.96578428466209	6.85798099512757	6.68650052718322
METTL6	4.70043971814109	4.32192809488736	4.85798099512757	4.70043971814109	4.39231742277876	4.52356195605701	4.95419631038687	4.75488750216347	5	5.39231742277876	5.32192809488736	5.28540221886225	4.4594316186373	4.52356195605701	4.39231742277876	4.85798099512757	5.24792751344359	4.4594316186373
METTL7A	7.76155123244448	7.81378119121704	7.43462822763672	6.79441586635011	6.94251450533924	6.91886323727459	3.8073549220576	3.70043971814109	3.70043971814109	7.03342300153745	7.16992500144231	7.33091687811462	6.97727992349992	7.29462074889163	7.17990909001493	7.27612440527424	7.15987133677839	6.75488750216347
METTL7B	0	0	0	0	0	0	0	0	0	0	2	2.32192809488736	0	1	0	1	1.58496250072116	0
METTL8	6.04439411935845	6.02236781302845	5.55458885167764	5.49185309632967	5.83289001416474	5.28540221886225	6.44294349584873	6.33985000288462	6.32192809488736	5.58496250072116	5.52356195605701	5.70043971814109	5.4262647547021	6.02236781302845	5.88264304936184	6.08746284125034	6.14974711950468	5.88264304936184
METTL9	8.51175265376738	8.59245703726808	8.56605403817109	8.59618975614441	8.81378119121704	8.7176764230664	7.55458885167764	7.95419631038687	7.74146698640115	8.24317398347295	8.53915881110803	8.68999797141945	8.32192809488736	8.36194377373524	8.45532722030456	8.55074678538324	8.58496250072116	8.5077946401987
MEX3A	1	1.58496250072116	2.8073549220576	1	1.58496250072116	0	3.4594316186373	3.8073549220576	2.32192809488736	0	1	0	1.58496250072116	2	2.32192809488736	0	0	2.32192809488736
MEX3B	2.8073549220576	3.16992500144231	3.32192809488736	2.32192809488736	2.32192809488736	2.32192809488736	0	2	2	2.58496250072116	2.32192809488736	1.58496250072116	2.58496250072116	3.32192809488736	3	3.32192809488736	2.8073549220576	1
MEX3C	8.39660478118186	8.47167521439204	8.45121111183233	8.43462822763673	8.55842071326866	8.43045255166553	8.69348695749933	8.63662462054365	8.59991284218713	8.54689445988764	8.4178525148859	8.4093909361377	8.59991284218713	8.38801728534514	8.467605550083	8.39231742277876	8.4594316186373	8.44708322620965
MEX3D	6.04439411935845	6.3037807481771	6.06608919045777	6.4594316186373	6.83289001416474	6.59991284218713	6.8703647195834	7.08746284125034	6.91886323727459	5.95419631038687	6.12928301694497	6.10852445677817	6.5077946401987	6.10852445677817	5.8073549220576	6.14974711950468	5.7279204545632	5.93073733756289
MFAP1	7.71424551766612	7.74819284958946	7.63662462054365	7.96578428466209	7.72109918870718	7.94251450533924	8.60733031374961	8.39231742277876	8.39660478118186	7.98868468677217	7.97727992349992	8.22881869049588	8	8.04439411935845	7.74819284958946	8.12412131182919	7.82654848729092	7.96000193206808
MFAP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFAP3	6.35755200461808	6.22881869049588	5.4262647547021	6.4594316186373	6.28540221886225	6.4093909361377	6.02236781302845	5.78135971352466	5.6724253419715	5.97727992349992	6.02236781302845	6.24792751344359	6.4262647547021	6.39231742277876	6.20945336562895	6.10852445677817	5.95419631038687	6.12928301694497
MFAP3L	1.58496250072116	2	1	2.32192809488736	2.32192809488736	2.32192809488736	3.16992500144231	3.32192809488736	3.58496250072116	3	3.16992500144231	1.58496250072116	2.58496250072116	1.58496250072116	1.58496250072116	1	1	2.58496250072116
MFAP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFAP5	3	0	2.8073549220576	1.58496250072116	1	2.32192809488736	1	2	0	3	3.58496250072116	3.58496250072116	3.4594316186373	3.16992500144231	3.4594316186373	3.90689059560852	4.08746284125034	4.24792751344359
MFF	7.91886323727459	7.97727992349992	7.74819284958946	7.97727992349992	7.88874324889826	7.94836723158468	7.70735913208088	7.56224242422107	7.74819284958946	7.57742882803575	7.62935662007961	7.51569983828404	7.32192809488736	7.24792751344359	7.39231742277876	7.74819284958946	7.8008998999203	7.62935662007961
MFGE8	2.8073549220576	3	4.32192809488736	3.58496250072116	3.58496250072116	3.32192809488736	2.58496250072116	2.32192809488736	2.8073549220576	2.32192809488736	4.16992500144231	2.58496250072116	3.58496250072116	3.16992500144231	3.16992500144231	2.58496250072116	4.32192809488736	3.70043971814109
MFHAS1	7.85174904141606	8.01122725542325	8.01122725542325	8.06608919045777	8.24317398347295	8.34429590791582	9.17242750864548	9.06608919045777	8.91288933622996	8.79441586635011	8.98584193700334	8.7515440590891	8.88874324889826	8.79441586635011	8.83920378809694	8.71080643369935	8.83920378809694	8.7279204545632
MFN1	7.73470962022584	7.69348695749933	7.76818432477693	7.66533591718518	7.8008998999203	7.75488750216347	6.98868468677217	7.22881869049588	7.29462074889163	8.07681559705083	7.73470962022584	7.62205181945638	7.76818432477693	7.56224242422107	7.68650052718322	7.53138146051631	7.85174904141606	7.84549005094437
MFN2	7.34872815423108	7.4093909361377	7.54689445988764	7.3037807481771	7.13955135239879	7.25738784269265	7.66533591718518	7.78790255939143	7.77478705960117	7.27612440527424	7.4757334309664	7.4757334309664	7.56224242422107	7.37503943134692	7.4594316186373	7.59991284218713	7.38370429247405	7.43462822763672
MFNG	6.84549005094437	7.03342300153745	7.03342300153745	7.34872815423108	6.85798099512757	7.08746284125034	7.45121111183233	7.13955135239879	7.27612440527424	7.04439411935845	7.3037807481771	7.28540221886225	6.89481776330794	7.29462074889163	7.43462822763672	7.3037807481771	7.2667865406949	7.24792751344359
MFRP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFSD1	9.37068740680722	9.25502856981873	9.08214904135387	8.01122725542325	7.92481250360578	7.93073733756289	7.38370429247405	7.39231742277876	7.44294349584873	8.76155123244448	8.81057163474115	8.85486838326024	9.1548181090521	9.36194377373524	9.23601419190008	9.4178525148859	9.39874369193819	9.467605550083
MFSD10	6.3037807481771	6.12928301694497	6.4594316186373	5.93073733756289	6.2667865406949	6.16992500144231	6.20945336562895	6.71424551766612	6.53915881110803	6.4262647547021	6.24792751344359	6.39231742277876	6.6724253419715	6.02236781302845	6.22881869049588	6.3037807481771	6.14974711950468	5.75488750216347
MFSD11	6.4093909361377	6.02236781302845	5.95419631038687	6.4262647547021	6.2667865406949	6.55458885167764	5.6724253419715	5.49185309632967	5.78135971352466	6.16992500144231	6.24792751344359	6.24792751344359	5.83289001416474	6.24792751344359	6.28540221886225	6.28540221886225	6.2667865406949	6.6724253419715
MFSD12	6.82017896241519	7.04439411935845	7.28540221886225	6.93073733756289	6.52356195605701	6.64385618977472	7.20945336562895	6.52356195605701	6.71424551766612	8.60733031374961	8.83289001416474	8.89784545600551	7.81378119121704	7.81378119121704	7.53915881110803	8.00562454919388	8.00562454919388	8.02236781302845
MFSD2A	4.32192809488736	4.32192809488736	4.75488750216347	3.8073549220576	3.8073549220576	3.8073549220576	5.08746284125034	5.58496250072116	5.4262647547021	3.70043971814109	4.32192809488736	5	4.95419631038687	5.7279204545632	5.12928301694497	5.64385618977472	5.75488750216347	5.4262647547021
MFSD2B	0	1	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0
MFSD3	2.58496250072116	1.58496250072116	1.58496250072116	2.32192809488736	2	3	2.8073549220576	2.58496250072116	3.32192809488736	2.58496250072116	2.32192809488736	3.32192809488736	1	1	3.32192809488736	3	1	0
MFSD5	5.97727992349992	6.37503943134692	6.56985560833095	5.95419631038687	5.7279204545632	6.4757334309664	6.58496250072116	6.4262647547021	6.39231742277876	6.58496250072116	6.53915881110803	6.89481776330794	6.22881869049588	6.14974711950468	6.7279204545632	6.6724253419715	6.18982455888002	6.44294349584873
MFSD6	7.01122725542325	6.78135971352466	6.85798099512757	7.09803208296053	7.10852445677817	6.98868468677217	7.98299357469431	7.8703647195834	7.92481250360578	7.2667865406949	7.17990909001493	7.12928301694497	7.40087943628218	7.23840473932508	7.23840473932508	6.85798099512757	7.06608919045777	7.21916852046216
MFSD6L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFSD8	6.79441586635011	6.37503943134692	6.59991284218713	6.52356195605701	6.75488750216347	6.82017896241519	5.8073549220576	5.55458885167764	5.52356195605701	6.62935662007961	6.56985560833095	5.90689059560852	6.76818432477693	6.70043971814109	6.53915881110803	6.3037807481771	6.88264304936184	7.16992500144231
MFSD9	4.08746284125034	4.39231742277876	2.8073549220576	4.08746284125034	4.39231742277876	3.58496250072116	4.70043971814109	4.4594316186373	4.4594316186373	4.16992500144231	3.16992500144231	3.70043971814109	3.4594316186373	3.16992500144231	3.4594316186373	3.16992500144231	3.32192809488736	4.08746284125034
MGA	7.75488750216347	7.65105169117893	7.68650052718322	7.69348695749933	7.76155123244448	7.8008998999203	7.38370429247405	7.62935662007961	7.17990909001493	8.0389189892923	7.82654848729092	7.40087943628218	8.20945336562895	7.82654848729092	7.95419631038687	7.39231742277876	7.90689059560852	8.04984854945056
MGAM	3.70043971814109	4.32192809488736	3	2.8073549220576	2.8073549220576	3.16992500144231	2.58496250072116	2	2	3.70043971814109	4	4.08746284125034	3.58496250072116	3.58496250072116	4.08746284125034	3.4594316186373	3	3.32192809488736
MGAT1	8.4757334309664	8.57364718749332	8.7176764230664	8.2045711442492	8.15987133677839	8.08214904135387	7.11894107272351	7.06608919045777	6.76818432477693	8.71424551766612	8.92184093707449	8.94251450533924	8.68999797141945	8.60733031374961	8.70735913208088	9.02790599656988	8.82336724004623	8.89178370321831
MGAT2	6.83289001416474	7.09803208296053	6.39231742277876	6.4757334309664	6.33985000288462	6.35755200461808	6.32192809488736	6.62935662007961	7.17990909001493	6.8703647195834	6.96578428466209	6.85798099512757	6.49185309632967	6.52356195605701	6.82017896241519	6.85798099512757	6.28540221886225	6.53915881110803
MGAT3	1	3	3.58496250072116	3.4594316186373	3.16992500144231	3.16992500144231	2.58496250072116	3	3	2.58496250072116	2.58496250072116	2.58496250072116	3.4594316186373	2.58496250072116	3.32192809488736	2.58496250072116	2	1
MGAT4A	8.5274770060604	8.32192809488736	8.59245703726808	8.73470962022584	8.68650052718322	8.74483383749955	7.62935662007961	7.4594316186373	7.69348695749933	8.24317398347295	8.25266543245025	7.98299357469431	8.34872815423108	8.23840473932508	8.16992500144231	8.53915881110803	8.50382573799575	8.37503943134693
MGAT4B	7.96578428466209	7.96000193206808	7.77478705960117	7.86418614465428	8.11894107272351	7.91886323727459	7.6724253419715	7.62935662007961	7.8008998999203	8.10852445677817	8.62570884306447	8.60733031374961	8.33985000288462	8.34429590791582	8.38801728534514	8.13955135239879	8.19967234483636	8.19967234483636
MGAT4C	3.4594316186373	4.4594316186373	4.08746284125034	2.32192809488736	3.58496250072116	3.4594316186373	2.58496250072116	3.16992500144231	2	3.8073549220576	4.39231742277876	4.58496250072116	4.75488750216347	4.64385618977472	4.58496250072116	4	3.8073549220576	4.32192809488736
MGAT5	7.10852445677817	6.84549005094437	6.8703647195834	7.63662462054365	7.76818432477693	7.56224242422107	6.89481776330794	6.84549005094437	6.98868468677217	7.12928301694497	7.32192809488736	7.05528243550119	7.25738784269265	6.98868468677217	7.3037807481771	6.90689059560852	6.82017896241519	7.15987133677839
MGAT5B	1	1	1.58496250072116	1.58496250072116	2.32192809488736	1.58496250072116	0	0	0	0	1	0	0	1	1	0	2	0
MGLL	6.2667865406949	6.20945336562895	6.28540221886225	7.03342300153745	7.17990909001493	6.93073733756289	4.52356195605701	5.04439411935845	4.75488750216347	8.33091687811462	8.34872815423108	8.14465824283188	8.29462074889163	8.32192809488736	7.94836723158468	8.12412131182919	8.21431912080077	8.27146302790437
MGMT	6.10852445677817	5.85798099512757	6.22881869049588	6.14974711950468	6.24792751344359	6.16992500144231	6.53915881110803	6.55458885167764	6.14974711950468	5.75488750216347	5.75488750216347	6.24792751344359	6.14974711950468	5.90689059560852	6	5.83289001416474	6	6.02236781302845
MGP	1.58496250072116	1	1	2	1.58496250072116	1.58496250072116	0	0	0	2.58496250072116	1	2	0	0	1	0	1.58496250072116	1
MGRN1	6.4594316186373	6.59991284218713	7.17990909001493	6.10852445677817	6.49185309632967	5.90689059560852	5.6724253419715	6.35755200461808	6.02236781302845	6.4757334309664	6.22881869049588	5.8073549220576	6.61470984411521	6.4757334309664	6.49185309632967	6.18982455888002	6.39231742277876	6.4757334309664
MGST1	7.65821148275179	7.31288295528436	7.63662462054365	7.84549005094437	7.85798099512757	7.96000193206808	5.08746284125034	5.70043971814109	5.6724253419715	8.55842071326866	9.07146236255662	9.09275714091985	7.97727992349992	8.03342300153745	7.71424551766612	8.01122725542325	7.94251450533924	8.27612440527424
MGST2	6.4594316186373	6.53915881110803	5.75488750216347	3.70043971814109	4.4594316186373	4.75488750216347	4.52356195605701	4.32192809488736	4.24792751344359	5.04439411935845	5.8073549220576	5.95419631038687	5.88264304936184	5.75488750216347	5.49185309632967	6.08746284125034	6.02236781302845	5.88264304936184
MGST3	8.1548181090521	8.29920801838728	7.92481250360578	8.42206476617281	8.21431912080077	8.19967234483636	7.27612440527424	7.16992500144231	7.52356195605701	8.64024493622235	8.63299519714296	8.85486838326024	8.17492568250068	8.26209484537018	8.3037807481771	8.63299519714296	8.41362792902417	8.43879185257826
MIA	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIA-RAB4B	2	3.8073549220576	4.08746284125034	3.32192809488736	3.16992500144231	3.32192809488736	3.16992500144231	3.58496250072116	2.58496250072116	3.70043971814109	3.4594316186373	4.24792751344359	3.16992500144231	3.16992500144231	3	2.32192809488736	3.70043971814109	3.4594316186373
MIA2	7.07681559705083	7.14974711950468	7.3037807481771	7.14974711950468	7.15987133677839	7.08746284125034	6.62935662007961	6.75488750216347	6.95419631038687	7.04439411935845	6.98868468677217	7.02236781302845	7.29462074889163	7.17990909001493	7.24792751344359	7.15987133677839	7.34872815423108	7.33091687811462
MIA3	8.29920801838728	8.18487534290828	8.18982455888002	8.2240016741981	8.21431912080077	8.2336196767597	7.09803208296053	7.34872815423108	7.21916852046216	8.19475685442225	8.07146236255662	7.78135971352466	8.64024493622235	8.2807707701306	8.2045711442492	7.94836723158468	7.98299357469431	8.02790599656988
MIAT	7.8703647195834	8.0389189892923	8.22881869049588	9.80574387215162	9.55842071326866	9.74986942739684	6.58496250072116	6.93073733756289	6.82017896241519	7.91288933622996	7.78135971352466	7.56224242422107	8	8.04439411935845	7.92481250360578	8.31741261376487	8.33539035469392	8.36194377373524
MIB1	8.70043971814109	8.61838550225861	8.58496250072116	8.64385618977473	8.4757334309664	8.51569983828404	8.84235034341381	8.64745842645492	8.75822321472672	8.5077946401987	8.4757334309664	8.33091687811462	8.80413102118332	8.63299519714296	8.51963625284321	8.38801728534514	8.65463602852797	8.70043971814109
MIB2	4.4594316186373	4.08746284125034	4.52356195605701	4.16992500144231	4.52356195605701	4.39231742277876	3.70043971814109	3	3.4594316186373	3.8073549220576	3.58496250072116	3.8073549220576	3.90689059560852	3.58496250072116	4.08746284125034	4.32192809488736	4.4594316186373	3.70043971814109
MICA	3.4594316186373	3.32192809488736	3.32192809488736	3.70043971814109	4.95419631038687	4.85798099512757	3.90689059560852	4	4.24792751344359	4.24792751344359	3.16992500144231	3.58496250072116	3.58496250072116	3.70043971814109	2.58496250072116	3.70043971814109	3.8073549220576	4.24792751344359
MICAL1	5.4262647547021	5	4.75488750216347	4.95419631038687	5	4.90689059560852	4.64385618977472	4.4594316186373	4.4594316186373	5.58496250072116	5.20945336562895	5.12928301694497	5.32192809488736	6.12928301694497	5.75488750216347	5.88264304936184	6	5.6724253419715
